Rate,Probability
0,0.0158730158730159
0,0.0317460317460317
1.18006068052158,0.0476190476190476
1.44425614056849,0.0634920634920635
1.52221162634055,0.0793650793650794
1.53657328618619,0.0952380952380952
1.55971561851928,0.111111111111111
1.84035784785977,0.126984126984127
1.8630158110305,0.142857142857143
1.92123520499386,0.158730158730159
2.08242782277045,0.174603174603175
2.09260501368874,0.19047619047619
2.21678852101511,0.206349206349206
2.24178588216899,0.222222222222222
2.37325040154317,0.238095238095238
2.41654881929538,0.253968253968254
2.45672631127276,0.26984126984127
2.51738936363705,0.285714285714286
2.70325592446606,0.301587301587302
2.76491695868914,0.317460317460317
2.76676768888183,0.333333333333333
2.83660193962013,0.349206349206349
2.96664964067248,0.365079365079365
3.01506209575168,0.380952380952381
3.06143650266068,0.396825396825397
3.08154215822256,0.412698412698413
3.13959542207661,0.428571428571429
3.14957078978613,0.444444444444444
3.30287095113477,0.46031746031746
3.32477759901368,0.476190476190476
3.47862885160421,0.492063492063492
3.87565298153679,0.507936507936508
3.89138723030616,0.523809523809524
4.08101381778622,0.53968253968254
4.09152751901413,0.555555555555556
4.14181914661711,0.571428571428571
4.38149194050695,0.587301587301587
4.69132753260332,0.603174603174603
4.77045513452033,0.619047619047619
4.97424544811377,0.634920634920635
5.03618912778216,0.650793650793651
5.0417896443488,0.666666666666667
5.043923688626,0.682539682539683
5.0520389818145,0.698412698412698
5.15299633575386,0.714285714285714
5.25635121397207,0.73015873015873
5.27168661019764,0.746031746031746
5.37769549618718,0.761904761904762
5.45042333337924,0.777777777777778
5.88137590270251,0.793650793650794
5.95866475758415,0.80952380952381
6.07166476286545,0.825396825396825
6.25945205700252,0.841269841269841
6.59897186341722,0.857142857142857
6.6807802707903,0.873015873015873
6.96325266932607,0.888888888888889
7.10911286494634,0.904761904761905
7.16419734974232,0.920634920634921
7.24926328466014,0.936507936507937
7.28172944199535,0.952380952380952
7.48605699639094,0.968253968253968
7.94157203103778,0.984126984126984
8.78218051912238,1
