Rate,Probability
0,0.00317460317460317
1.39780631080543,0.00634920634920635
1.62405852537647,0.00952380952380952
1.63730639930001,0.0126984126984127
1.66044244619401,0.0158730158730159
1.69528839116243,0.019047619047619
1.7360237006334,0.0222222222222222
1.7679072716909,0.0253968253968254
1.77202596408699,0.0285714285714286
1.77847539072632,0.0317460317460317
1.78025023737375,0.0349206349206349
1.84828347616714,0.0380952380952381
1.85074267343696,0.0412698412698413
1.85760123856094,0.0444444444444444
1.86466874657638,0.0476190476190476
1.88330286432996,0.0507936507936508
1.88480534213401,0.053968253968254
1.88918149912006,0.0571428571428571
1.91233394517582,0.0603174603174603
1.91258380507208,0.0634920634920635
1.91700865265083,0.0666666666666667
1.94111104783164,0.0698412698412698
1.94458342285865,0.073015873015873
1.94776553596505,0.0761904761904762
1.95139562372931,0.0793650793650794
1.95588384425777,0.0825396825396825
1.96764788221768,0.0857142857142857
1.97715245909549,0.0888888888888889
1.99445090624292,0.0920634920634921
2.00112408320406,0.0952380952380952
2.00536118710198,0.0984126984126984
2.02161639962493,0.101587301587302
2.03405489649141,0.104761904761905
2.04034317473712,0.107936507936508
2.050865941529,0.111111111111111
2.05246540635244,0.114285714285714
2.05837104664422,0.117460317460317
2.07823085171467,0.120634920634921
2.09618918201004,0.123809523809524
2.10360778366124,0.126984126984127
2.10983417587718,0.13015873015873
2.11343758272402,0.133333333333333
2.12928042459266,0.136507936507936
2.13086661995301,0.13968253968254
2.14157154162635,0.142857142857143
2.15583104518189,0.146031746031746
2.15651328187369,0.149206349206349
2.17202869559726,0.152380952380952
2.18710460696965,0.155555555555556
2.20082705828849,0.158730158730159
2.20163675877332,0.161904761904762
2.2096183826388,0.165079365079365
2.22860769208616,0.168253968253968
2.24288754894481,0.171428571428571
2.25630624366228,0.174603174603175
2.27537015154783,0.177777777777778
2.29623713430107,0.180952380952381
2.31730518426674,0.184126984126984
2.3176213764397,0.187301587301587
2.31890460647651,0.19047619047619
2.33884665279373,0.193650793650794
2.35449571267514,0.196825396825397
2.35623951031127,0.2
2.35802218519343,0.203174603174603
2.3641676173387,0.206349206349206
2.36654210275585,0.20952380952381
2.39198564745012,0.212698412698413
2.39343511029393,0.215873015873016
2.42259162022389,0.219047619047619
2.43384124913951,0.222222222222222
2.44062534013808,0.225396825396825
2.445503481717,0.228571428571429
2.44555641215169,0.231746031746032
2.44674821886393,0.234920634920635
2.45789872776738,0.238095238095238
2.46995134310002,0.241269841269841
2.48083147958762,0.244444444444444
2.4896050352564,0.247619047619048
2.50012535983972,0.250793650793651
2.50169814932234,0.253968253968254
2.50505546213917,0.257142857142857
2.5095242275973,0.26031746031746
2.54802171737371,0.263492063492063
2.56033997283101,0.266666666666667
2.56860283872292,0.26984126984127
2.57526513668395,0.273015873015873
2.59505025818839,0.276190476190476
2.60573349154445,0.279365079365079
2.60824306801648,0.282539682539683
2.61370988736076,0.285714285714286
2.64849758991227,0.288888888888889
2.6604368448304,0.292063492063492
2.70260355309799,0.295238095238095
2.70260897221609,0.298412698412698
2.716787355265,0.301587301587302
2.72093836438996,0.304761904761905
2.72512513239461,0.307936507936508
2.72868482368221,0.311111111111111
2.74872473962003,0.314285714285714
2.74925507164744,0.317460317460317
2.76548605059974,0.320634920634921
2.77858474318629,0.323809523809524
2.79374576777079,0.326984126984127
2.81065498996745,0.33015873015873
2.82548279971336,0.333333333333333
2.82584246849258,0.336507936507937
2.82730935845056,0.33968253968254
2.83476279296347,0.342857142857143
