Rate,Probability
0,0.0158730158730159
0,0.0317460317460317
1.46093253404668,0.0476190476190476
1.51734323623135,0.0634920634920635
1.57496782330382,0.0793650793650794
1.58934346508359,0.0952380952380952
1.60267564056136,0.111111111111111
1.62241387160447,0.126984126984127
1.65644611848256,0.142857142857143
1.66529651414773,0.158730158730159
1.68061310011179,0.174603174603175
1.69881947087553,0.19047619047619
1.88900412209563,0.206349206349206
1.90702733870112,0.222222222222222
1.91761543024471,0.238095238095238
1.93942871566216,0.253968253968254
1.94638402505184,0.26984126984127
2.03794614923325,0.285714285714286
2.05764980947766,0.301587301587302
2.13601730264724,0.317460317460317
2.13821433230807,0.333333333333333
2.14165824371505,0.349206349206349
2.19598840144717,0.365079365079365
2.24718932380219,0.380952380952381
2.25817877609948,0.396825396825397
2.27151236392077,0.412698412698413
2.31378217334184,0.428571428571429
2.3670008966834,0.444444444444444
2.3775151006976,0.46031746031746
2.38215833938464,0.476190476190476
2.40682352835283,0.492063492063492
2.42981794904522,0.507936507936508
2.45804049561,0.523809523809524
2.45902193642147,0.53968253968254
2.46044236743605,0.555555555555556
2.5490053500369,0.571428571428571
2.56629226709451,0.587301587301587
2.5730210425663,0.603174603174603
2.6784724304908,0.619047619047619
2.71653803695822,0.634920634920635
2.71936680421516,0.650793650793651
2.80909892561974,0.666666666666667
2.81171879452343,0.682539682539683
2.86745977547095,0.698412698412698
2.86766420068341,0.714285714285714
2.88009927173137,0.73015873015873
2.8927329390985,0.746031746031746
2.89516918954551,0.761904761904762
2.96641833982688,0.777777777777778
2.96829027190554,0.793650793650794
2.97510798254821,0.80952380952381
3.01191232587366,0.825396825396825
3.04236645728091,0.841269841269841
3.06518081535828,0.857142857142857
3.12585026022369,0.873015873015873
3.14738589700932,0.888888888888889
3.16267773564683,0.904761904761905
3.26174986938856,0.920634920634921
3.28062252813367,0.936507936507937
3.44841355541972,0.952380952380952
3.45313812401746,0.968253968253968
3.64342198806644,0.984126984126984
3.68050093971067,1
