Rate,Probability
0,0.0158730158730159
0,0.0317460317460317
0.918162353316506,0.0476190476190476
1.16225458405405,0.0634920634920635
1.21082001059692,0.0793650793650794
1.54626729220675,0.0952380952380952
1.5637262256295,0.111111111111111
1.57986860950117,0.126984126984127
1.58576151401464,0.142857142857143
1.84360927563089,0.158730158730159
1.86691464616631,0.174603174603175
1.95730667245506,0.19047619047619
2.17663387817533,0.206349206349206
2.23613438559825,0.222222222222222
2.25967555941665,0.238095238095238
2.37282356938921,0.253968253968254
2.4534858658377,0.26984126984127
2.47983973617834,0.285714285714286
2.51916273172393,0.301587301587302
2.53384895237488,0.317460317460317
2.61078427509958,0.333333333333333
2.78686761930585,0.349206349206349
2.89551232380362,0.365079365079365
3.03961865466923,0.380952380952381
3.05086999110346,0.396825396825397
3.19431255286913,0.412698412698413
3.19569938798769,0.428571428571429
3.2306301989303,0.444444444444444
3.23482087449645,0.46031746031746
3.30844767001767,0.476190476190476
3.40985885456225,0.492063492063492
3.42207072007137,0.507936507936508
3.76609248028167,0.523809523809524
3.87799345798179,0.53968253968254
4.00721655725097,0.555555555555556
4.01582050708245,0.571428571428571
4.06197088874181,0.587301587301587
4.0715688451649,0.603174603174603
4.11735137745368,0.619047619047619
4.16716649053273,0.634920634920635
4.21560279945803,0.650793650793651
4.21997268990012,0.666666666666667
4.25787896006877,0.682539682539683
4.30811408048776,0.698412698412698
4.59621367167326,0.714285714285714
4.60297083411491,0.73015873015873
5.08088478180217,0.746031746031746
5.09607171103659,0.761904761904762
5.14111082539243,0.777777777777778
5.16926789169038,0.793650793650794
5.32528456750876,0.80952380952381
5.36071289008174,0.825396825396825
5.52039718278175,0.841269841269841
5.53110680285082,0.857142857142857
5.66249901250283,0.873015873015873
5.87680932830242,0.888888888888889
5.88183186448537,0.904761904761905
6.00038285660407,0.920634920634921
6.03802537229597,0.936507936507937
6.14888137304564,0.952380952380952
6.26401074596858,0.968253968253968
6.70270729030716,0.984126984126984
7.73593161524767,1
